claimReviewed,itemReviewed.author.name,itemReviewed.datePublished,datePublished,reviewRating.alternateName,language,domain,converted_label
La constitución de EEUU dice que el presidente puede declararse ganador simplemente en cualquier momento,Usuario de Facebook,2020-11-02,2020-11-03 00:00:00,falso,es,univision.com,false
Son fraudulentas estas elecciones de EEUU,Donald Trump,2020-11-04,2020-11-04 00:00:00,falso,es,univision.com,false
Wisconsin reportó una participación de votantes del 101%,Usuario de Instagram,2020-11-04,2020-11-05 00:00:00,falso,es,univision.com,false
La caja de la Seguridad Social está vacía para nuestras pensiones,Albert Rivera,,2019-11-05 00:00:00,falso,es,newtral.es,false
Esto es un fraude y ganamos la reelección ya,Donald Trump,2020-11-04,2020-11-04 00:00:00,falso,es,univision.com,false
"Quitamos el ""mandato individual"". Garantizamos las enfermedades preexistentes pero quitamos el mandato individual",Donald Trump,2020-10-29,2020-10-31 00:00:00,verdad,es,univision.com,
"“El sueldo de un senador en Estados Unidos es de 174,000 dólares al año. Esta es la casa de Joe Biden... parece legítimo”",Eric Trump,2020-10-20,2020-10-20 00:00:00,engañosa,es,telemundo.com,
“Los demócratas quieren cerrar tus iglesias permanentemente. Espero que ustedes vean lo que está pasando. ¡Voten ahora!”,Donald Trump,2020-10-07,2020-10-08 00:00:00,falso,es,telemundo.com,false
En cada cita electoral a la que nos presentamos vamos creciendo,Begoña Villacís ,,2019-05-03 00:00:00,verdad a medias,es,newtral.es,mostly true
"Si encuentras en la imagen un número distinto de una serie podrás recibir ""un regalo sorpresa"".",,,2023-07-05 00:00:00,falso,es,univision.com,false
El actor Mark Wahlberg dijo que las “élites pedófilas no van a tener donde esconderse”.,,,2023-07-20 00:00:00,falso,es,univision.com,false
La NASA admitió que el cambio climático se produce por cambios en la órbita solar de la Tierra y no por la acción del hombre o los combustibles fósiles.,,2023-07-19,2023-07-03 00:00:00,falso,es,univision.com,false
"""Es mentira que los carbohidratos suben el azúcar"".",,2023-05-30,2023-06-15 00:00:00,engañoso,es,univision.com,mostly false
Imagen de unas cebras con sus sombras proyectadas se ganó el “premio a la foto del año de National Geographic”.,,2023-06-12,2023-06-14 00:00:00,falso,es,univision.com,false
“El uso de medicinas es la tercera causa de muerte” en Estados Unidos. ,,2023-12-28,2023-12-09 00:00:00,engañoso,es,univision.com,mostly false
El periodista Elián Zidán y un dermatólogo promocionan el producto para los hongos de los pies que muestra este video.,,2023-12-21,2023-12-11 00:00:00,falso  manipulado,es,univision.com,
La vacuna contra el dengue contiene grafeno y óxido de grafeno.,,2024-02-29,2024-03-13 00:00:00,falso,es,univision.com,false
"Reanudaron las entrevistas para visas en la Embajada de Estados Unidos en Caracas, Venezuela. ",,2023-12-07,2023-12-11 00:00:00,falso,es,univision.com,false
Un viajero del tiempo desveló en este video imágenes de mayo de 2150. ,,2023-12-04,2023-12-12 00:00:00,falso,es,univision.com,false
"El presidente de México, Andrés Manuel López Obrador, rindió homenaje póstumo a la mamá de Joaquín 'El Chapo' Guzmán, Consuelo Loera, como se ve en la fotografía.",,,2023-12-12 00:00:00,falso  fuera de contexto,es,univision.com,
"César Lozano promueve este producto que promete aliviar las hemorroides tras “una sola aplicación"".",,2023-12-08,2023-12-13 00:00:00,falso,es,univision.com,false
La imagen de la Virgen de Guadalupe fue proyectada en la Sphere de Las Vegas,https://www.facebook.com/victoria.h.desei/posts/pfbid02XLKKucceqSFAMoq9dewXrrVRkZuQuZt91J8zhBkDZPoC4f4Jv7LtAKnE9CphSFNMl,2023-12-12,2023-12-13 00:00:00,falso,es,univision.com,false
Estas imágenes son de unos esqueletos humanos gigantes desenterrados en Wisconsin en 1912.,,2023-12-07,2023-12-15 00:00:00,falso,es,univision.com,false
"Existe una alerta roja debido a la cristalización térmica de la atmósfera, que al ser aspirada puede congelar los pulmones causando la muerte. ",,2023-12-13,2023-12-18 00:00:00,falso,es,univision.com,false
La NASA anunció que tendremos tres días de oscuridad en diciembre.,,,2023-12-16 00:00:00,falso,es,univision.com,false
"Este video que tiene el logo del IRS muestra al periodista de Univision Jorge Ramos presentando un programa de alivio de deudas de tarjetas de crédito para los estadounidenses para ayudar a evitar una ""recesión""
",,2023-12-07,2023-12-18 00:00:00,falso,es,univision.com,false
5 cosas Ridículas y Falsas que verificamos en 2023, Facebook,2023-12-20,2023-12-20 15:49:59,pants on fire,es,politifact.com,
Este video de autos de lujo incautados muestra un “embargo” de los bienes de la expresidenta argentina Cristina Fernández de Kirchner.,,2023-11-21,2023-12-20 00:00:00,falso,es,univision.com,false
"El consumo de energía de 1,080 casas equivale al de 6 cargadores de una estación estación de carga de vehículos eléctricos.",,2023-12-02,2023-12-19 00:00:00,engañoso,es,univision.com,mostly false
En este video la presentadora de televisión Jennifer Livingston anuncia una plataforma para invertir en petróleo en México.,,2023-12-30,2023-12-21 00:00:00,falso  manipulado,es,univision.com,
Este video muestra un volcán que se activa en el medio del mar.,,2023-12-16,2023-12-22 00:00:00,falso,es,univision.com,false
La imagen actual de Santa Claus la creó Coca-Cola,,2023-12-06,2023-12-23 00:00:00,falso,es,univision.com,false
El doctor Sanjay Gupta fue golpeado en un programa de televisión por  promover un producto que elimina para siempre el dolor articular.,,2023-12-28,2024-01-04 00:00:00,falso,es,univision.com,false
"Esta es la lista ""oficial"" de las personas que viajaron a la isla de Jeffrey Epstein donde hubo abusos sexuales contra menores.",,,2024-01-04 00:00:00,falso,es,univision.com,false
"Esta transcripción revela que a Stephen Hawking ""le gustaba ver a enanos desnudos resolver ecuaciones complejas en una pizarra demasiado alta”.",,2024-01-03,2024-01-05 00:00:00,falso,es,univision.com,false
Estas fotos muestran a Donald Trump sentado junto a Jeffrey  Epstein en un sofá o rodeado de jovencitas en un avión.,,,2024-01-05 00:00:00,falso,es,univision.com,false
Jimmy Kimmel aparece en la lista Epstein.,,2024-01-02,2024-01-06 00:00:00,falso,es,univision.com,false
Esta foto muestra a Taylor Swift junto a Jeffrey Epstein.,,2024-01-04,2024-01-08 00:00:00,falso,es,univision.com,false
Estas tres fotos de la galería muestran cómo quedó Japón tras el terremoto de inicios de 2024.,,2024-01-01,2024-01-08 00:00:00,fuera de contexto,es,univision.com,
" La ONU AVISA, llegará una NUEVA pandemia. ""La Humanidad DEBE prepararse""",,2024-05-07,2024-05-08 00:00:00,falso,es,info-veritas.com,false
"En este video la conductora del programa Doctora en casa de Noticias Caracol, Fernanda Hernández, promociona un producto que elimina las hemorroides.",,,2024-01-09 00:00:00,falso  manipuldo,es,univision.com,
"Beyoncé, Lady Gaga, Celine Dion, Steven Tyler y Katy Perry están incluidos en la llamada ""lista Epstein"".",,,2024-01-09 00:00:00,falso,es,univision.com,false
"“En mi primer día en el puesto introduje un plan integral para arreglar nuestro sistema de inmigración, asegurar la frontera y proveer un camino a la ciudadanía para los dreamers y mucho más”.
",Joe Biden,2024-03-07,2024-03-07 00:00:00,verdad,es,univision.com,
Este video muestra cómo asteroides golpean la Luna.,,2024-01-28,2024-01-10 00:00:00,falso,es,univision.com,false
La bandera de EEUU fue sustituida por la de Palestina en esa protesta en Harvard.,,,2024-05-08 00:00:00,falso,es,univision.com,false
"Esta imagen muestra tanques de Egipto ""en alerta máxima” en la frontera del Sinaí tras el inicio de la ofensiva de Israel en Rafah.",,2024-05-07,2024-05-19 00:00:00,falso  fuera de contexto,es,univision.com,
Este video muestra la aparición de un extraterrestre en Miami.,,,2024-01-10 00:00:00,falso,es,univision.com,false
"Ese video, en el que se señala que se encontraron boletas electorales marcadas a favor del partido Morena en una carretera, es evidencia de fraude para las elecciones presidenciales de México del 2 de junio de 2024.",,,2024-05-23 00:00:00,falso,es,univision.com,false
Este video muestra el derribo en Ecuador de una estatua de Simón Bolívar.,,,2024-01-10 00:00:00,falso  fuera de contexto,es,univision.com,
Comité de Bioética: “Hay que retirar por un tiempo la patria potestad a los padres que no quieran vacunar”,,2024-05-12,2024-05-14 00:00:00,falso,es,info-veritas.com,false
"URGENTE: APAGÓN DE TRES HORAS EN EL RECUENTO ELECTORAL

Desde el cierre de los colegios electorales hasta las 23:00h, estará prohibido difundir datos de las votaciones. Solo el Gobierno, el Ministerio del Interior y la empresa Indra tendrán acceso al recuento. ",,2024-06-06,2024-06-07 00:00:00,falso,es,info-veritas.com,false
Sevilla: PP y PSOE retiran la bandera de España y la sustituyen por la bandera LGTBI.,,2024-06-27,2024-06-28 00:00:00,falso,es,info-veritas.com,false
¿Que beneficios tienes por estar casada con un marroquí?,,2024-05-15,2024-05-17 00:00:00,falso,es,info-veritas.com,false
El Ayuntamiento de Alcorcón organiza un acto llamado “Orgullo en familia: Drag Story Hours” en el que drag queens leerán libros sobre diversidad a niños de 3 a 11 años este viernes 14 de junio.,,2024-06-11,2024-06-13 00:00:00,falso,es,info-veritas.com,false
"""De última hora. Terremoto de 8.2 deja a México En pedazos"".",,,2024-05-21 00:00:00,falso,es,univision.com,false
"Este video es del último vuelo del presidente iraní, Ebrahim Raisi, antes de morir.",,2024-05-19,2024-05-22 00:00:00,falso  fuera de contexto,es,univision.com,
"Von der Leyen anuncia que el Partido Popular europeo pactará con el PSOE en Europa: ""Construiremos un bastión contra la extrema derecha"".

Enhorabuena a todos los que han votado al PP pensándose que combatirían al socialismo. Tendremos Sánchez para años.",,2024-06-09,2024-06-10 00:00:00,engañoso,es,info-veritas.com,mostly false
"Recordemos a la mujer marroquí que pidió el voto para el PSOE: 

“si sale VOX se acabó el cachondeo”.

Este 9 de junio tenemos otra oportunidad de que VOX tenga un buen resultado.",,2024-05-27,2024-05-28 00:00:00,falso,es,info-veritas.com,false
Muere un joven de 23 años español tras ser APUÑALADO por 5 MENAS magrebíes. Ha pasado en Getxo.,,2024-05-26,2024-05-28 00:00:00,falso,es,info-veritas.com,false
China está preparando flotas militares para invadir Taiwán. La pregunta es; cuándo va invadir…,,2024-05-26,2024-05-29 00:00:00,falso,es,info-veritas.com,false
Estos videos muestran un “tornado hoy en California”.,,,2024-05-29 00:00:00,falso,es,univision.com,false
El presidente Joe Biden prohibió hablar de la Biblia. ,,2024-05-11,2024-05-29 00:00:00,falso,es,univision.com,false
Esta foto de Arnold Schwarzenegger durmiendo en la calle fue tomada tras haber sido rechazado por un hotel que él “inauguró” en California.,,,2024-05-30 00:00:00,falso,es,univision.com,false
"El presidente de Morena, Mario Delgado,  habla en este audio sobre una nueva Constitución en México que suprimiría la propiedad privada. ",,,2024-05-26 00:00:00,falso,es,univision.com,false
"Barcelona. Marroquí ataca violentamente a una persona mayor, le aturde con puñetazos y le roba el reloj. Hay políticos en el Congreso igual de culpables que él (y los votas compulsivamente).
",,2024-05-24,2024-05-27 00:00:00,falso,es,info-veritas.com,false
"MENAS e inmigrantes mayores de 18 años podrán viajar GRATIS por toda España🇪🇸 este Verano.

Gracias al Verano Joven.
",,2024-06-05,2024-06-06 00:00:00,falso,es,info-veritas.com,false
La tinta de las plumas para las elecciones mexicanas se borra con fuego.,,2024-03-12,2024-03-19 00:00:00,falso,es,univision.com,false
Poncho de Nigris reveló en esa entrevista información financiera que podría sacudir los cimientos de la sociedad mexicana.,,,2024-03-28 00:00:00,falso,es,univision.com,false
Esta foto muestra el malecón de La Habana cubierto de nieve o granizo.,,,2024-03-29 00:00:00,falso,es,univision.com,false
"MOMENTO EXACTO En que un misil hipersónico Zircon ruso DESNAZIFICÓ una de las dos sedes de la inteligencia ucraniana SBU en la capital Kiev, donde se hallaban importantes figuras de la seguridad tanto ucraniana como de la OTAN. El edificio y todo el personal fueron vaporizados.",,2024-03-26,2024-04-04 00:00:00,falso,es,info-veritas.com,false
Existe una alerta mundial para los vacunados contra el covid-19.,,,2024-04-10 00:00:00,falso,es,univision.com,false
El parlamento Federal Suizo quiere PROHIBIR el Islam en TODA Suiza,,2024-05-06,2024-05-06 00:00:00,falso,es,info-veritas.com,false
"Esto pasa cuando suspenden a 15 estudiantes por apoyar a Palestina en la Universidad de Columbia... ""We are all Palestinians""
",,2024-04-27,2024-05-07 00:00:00,falso,es,info-veritas.com,false
EL video muestra uno de los drones iraníes atrapado en cables de postes eléctricos. ,,2024-04-14,2024-04-19 00:00:00,falso,es,univision.com,false
Biden dijo que el presidente argentino entregó todo a EEUU “sin pedir nada a cambio”.,,,2024-04-24 00:00:00,falso,es,univision.com,false
La Universidad de Stanford fue creada luego de que una donación de sus fundadores fuera rechazada por Harvard por su vestimenta,,,2024-04-25 00:00:00,falso,es,univision.com,false
"Cientos de miles de indocumentados se han registrado para votar en Texas, Arizona y Pensilvania",,2024-04-03,2024-04-27 00:00:00,falso,es,univision.com,false
"La Cámara de Representantes de Estados Unidos o el gobierno de EEUU prohibieron la frase “Del río al mar, Palestina será libre”.
",,,2024-05-01 00:00:00,engañoso,es,univision.com,mostly false
Walmart remata consolas PlayStation 5 por tener la garantía caducada.,,,2024-05-01 00:00:00,falso,es,univision.com,false
La Facultad de Ingeniería de la UNAM desconoció en un comunicado que Xóchitl Gálvez sea egresada de esa universidad.,,,2024-05-02 00:00:00,falso,es,univision.com,false
"Este video que muestra un atentado fallido contra un político búlgaro es una noticia ""urgente"" de “última hora”.",,,2024-05-07 00:00:00,fuera de contexto,es,univision.com,
Esta foto muestra una multitud que protesta en Israel por la guerra en Gaza.,,,2024-05-06 00:00:00,falso  fuera de contexto,es,univision.com,
Stormy Daniels firmó en 2018 un comunicado en el que aseguraba que no tuvo relaciones sexuales con Donald Trump en 2006,,2024-05-07,2024-05-08 00:00:00,falta contexto,es,univision.com,
"“Reducir aún más el déficit, de lo que he podido reducirlo”.",Joe Biden,2024-05-08,2024-05-09 00:00:00,falta contexto,es,univision.com,
Estados Unidos está abriendo en mayo de 2024 sus fronteras para dar asilo a cualquier persona que quiera migrar al país.,,,2024-05-12 00:00:00,falso,es,univision.com,false
"Messi anunció un proyecto financiero para los salvadoreños yi su retiro, como muestra este video.",,,2024-05-11 00:00:00,falso  manipulado,es,univision.com,
La candidata mexicana Claudia Sheinbaum propuso cerrar la Basílica de Nuestra Señora de Guadalupe. ,https://www.facebook.com/permalink.php?story_fbid=pfbid0A1htM1VLKt4MxCoxnedHvxsHqVmjRw4xGfPdiQMj7EZ8sbBKQNMcUkHGfRDLWM2Ql&id=100041469290184,,2024-05-13 00:00:00,falso,es,univision.com,false
